Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;2001051415piter;С-Петербург. 14 и 15 мая 2001 г. (2 шт.);;С-Петербург. 14 и 15 мая 2001 г. (2 шт.);140;20010514piter.avi;20010515piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;2001090809murmansk;Мурманск. 8 и 9 сентября 2001 г. (2 шт.);;Мурманск. 8 и 9 сентября 2001 г. (2 шт.);140;20010908murmansk.avi;20010909murmansk.avi;;RUS_DVD_DK_front.jpg;
;;;0;20010915orel;Орел. Семинар. 15 сентября 2001 г.;;Орел. Семинар. 15 сентября 2001 г.;140;20010915orel.avi;;;RUS_DVD_DK_front.jpg;
;;;0;200109242526moskva;Москва. 24-26 сентября 2001 г. (3 шт.);;Москва. 24-26 сентября 2001 г. (3 шт.);140;20010924moskva.avi;20010925moskva.avi;20010926moskva.avi;RUS_DVD_DK_front.jpg;
;;;0;20011202volgograd;Волгоград. 2 декабря 2001 г.;;Волгоград. 2 декабря 2001 г.;140;20011202volgograd.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20020120otveti;Ответы на вопросы N1. 20 января 2002 г.;;Ответы на вопросы N1. 20 января 2002 г.;140;20020120otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2002040203piter;С-Петербург. 2 и 3 апреля 2002 г. (2 шт.);;С-Петербург. 2 и 3 апреля 2002 г. (2 шт.);140;20020402piter.avi;20020403piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;2002050102volgograd;Волгоград. Семинар 1 и 2 мая 2002 г. (2 шт.);;Волгоград. Семинар 1 и 2 мая 2002 г. (2 шт.);140;20020501volgograd.avi;20020502volgograd.avi;;RUS_DVD_DK_front.jpg;
;;;0;20020522almati;Алматы. 22 мая 2002 г. ;;Алматы. 22 мая 2002 г. ;140;20020522almati.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2002071112belgorod;Белгород 11 и 12 июля 2002 г. (2 шт.);;Белгород 11 и 12 июля 2002 г. (2 шт.);140;20020711belgorod.avi;20020712belgorod.avi;;RUS_DVD_DK_front.jpg;
;;;0;20020811yalta;Ялта. Август 2002 г. ;;Ялта. Август 2002 г. ;140;20020811yalta.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2002102324piter;С-Петербург. 23 и 24 октября 2002 г. (2 шт.);;С-Петербург. 23 и 24 октября 2002 г. (2 шт.);140;20021023piter.avi;20021024piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;2002110809izrail;Израиль. 8 ноября 2002 г. (2 шт.);;Израиль. 8 ноября 2002 г. (2 шт.);140;20021108izrail.avi;20021109izrail.avi;;RUS_DVD_DK_front.jpg;
;;;0;2003031819piter;С-Петербург. 18 и 19 марта 2003 г. (2 шт.);;С-Петербург. 18 и 19 марта 2003 г. (2 шт.);140;20030318piter.avi;20030319piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;20030408moskva;Москва. 8 апреля 2003 г.;;Москва. 8 апреля 2003 г.;140;20030408moskva.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20030607zaporozhe;Запорожье. 7 июня 2003 г.;;Запорожье. 7 июня 2003 г.;140;20030607zaporozhe.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20030802irkutsk;Иркутск. 2 июля 2003 г.;;Иркутск. 2 июля 2003 г.;140;20030802irkutsk.avi;;;RUS_DVD_DK_front.jpg;
